166;"2020-10-24 11:32:39.384002";0.39;2;11
167;"2020-10-24 11:32:39.386772";8.74;3;72
168;"2020-10-24 11:32:39.389294";2.72;3;16
169;"2020-10-24 11:32:39.391826";7.59;2;44
170;"2020-10-24 11:32:39.394506";3.89;2;120
171;"2020-10-24 11:32:39.397333";3.12;3;96
172;"2020-10-24 11:32:39.400467";1.73;2;77
173;"2020-10-24 11:32:39.403413";3.05;3;103
174;"2020-10-24 11:32:39.406252";2.81;4;72
175;"2020-10-24 11:32:39.408327";7.13;2;21
176;"2020-10-24 11:32:39.41046";5.77;1;48
177;"2020-10-24 11:32:39.413804";5.54;3;86
178;"2020-10-24 11:32:39.417248";4.31;2;96
179;"2020-10-24 11:32:39.419259";0.03;2;68
180;"2020-10-24 11:32:39.421272";0.79;1;92
181;"2020-10-24 11:32:39.424103";8.69;4;61
182;"2020-10-24 11:32:39.427155";8.53;2;118
183;"2020-10-24 11:32:39.430319";0.45;2;24
184;"2020-10-24 11:32:39.433096";3.88;2;6
185;"2020-10-24 11:32:39.435419";6.14;3;111
186;"2020-10-24 11:32:39.438289";6.43;3;47
187;"2020-10-24 11:32:39.440774";4.84;2;34
188;"2020-10-24 11:32:39.443027";8.21;2;11
189;"2020-10-24 11:32:39.445398";6.05;2;121
190;"2020-10-24 11:32:39.449574";9.83;1;91
191;"2020-10-24 11:32:39.452688";9.04;4;122
192;"2020-10-24 11:32:39.454948";0.04;3;122
193;"2020-10-24 11:32:39.457255";7.11;3;94
194;"2020-10-24 11:32:39.459658";5.60;4;5
195;"2020-10-24 11:32:39.463149";0.16;3;119
196;"2020-10-24 11:32:39.466296";3.37;3;81
197;"2020-10-24 11:32:39.46847";7.52;3;15
198;"2020-10-24 11:32:39.47052";7.48;2;11
199;"2020-10-24 11:32:39.472721";2.42;3;40
200;"2020-10-24 11:32:39.474772";9.81;3;107
201;"2020-10-24 11:32:39.476891";2.11;3;98
202;"2020-10-24 11:32:39.480146";4.70;1;85
203;"2020-10-24 11:32:39.482705";3.62;2;95
204;"2020-10-24 11:32:39.484872";2.41;4;27
205;"2020-10-24 11:32:39.487053";7.00;2;54
206;"2020-10-24 11:32:39.489312";4.92;3;83
207;"2020-10-24 11:32:39.491599";7.39;3;115
208;"2020-10-24 11:32:39.493943";1.03;1;96
209;"2020-10-24 11:32:39.49634";6.85;3;46
210;"2020-10-24 11:32:39.498788";1.63;3;70
211;"2020-10-24 11:32:39.501475";1.11;1;71
212;"2020-10-24 11:32:39.504166";4.88;3;114
213;"2020-10-24 11:32:39.506855";5.77;4;113
214;"2020-10-24 11:32:39.509435";1.42;2;61
215;"2020-10-24 11:32:39.51226";9.88;3;114
216;"2020-10-24 11:32:39.514864";3.65;2;99
217;"2020-10-24 11:32:39.517762";0.63;2;77
218;"2020-10-24 11:32:39.521565";5.83;2;108
219;"2020-10-24 11:32:39.52512";3.41;3;48
220;"2020-10-24 11:32:39.527857";3.37;1;99
221;"2020-10-24 11:32:39.530611";3.43;2;86
222;"2020-10-24 11:32:39.533108";4.92;3;15
223;"2020-10-24 11:32:39.536121";5.30;1;50
224;"2020-10-24 11:32:39.539207";6.10;4;114
225;"2020-10-24 11:32:39.541598";8.54;1;77
226;"2020-10-24 11:32:39.544118";5.68;1;113
227;"2020-10-24 11:32:39.548106";2.17;3;58
228;"2020-10-24 11:32:39.551076";3.83;4;23
229;"2020-10-24 11:32:39.555722";0.93;3;33
230;"2020-10-24 11:32:39.56607";7.72;3;77
231;"2020-10-24 11:32:39.571348";4.85;1;47
232;"2020-10-24 11:32:39.573622";7.04;4;12
233;"2020-10-24 11:32:39.577059";2.37;2;85
234;"2020-10-24 11:32:39.579685";1.52;4;32
235;"2020-10-24 11:32:39.584549";3.82;2;97
236;"2020-10-24 11:32:39.586876";6.51;3;65
237;"2020-10-24 11:32:39.589645";4.49;2;85
238;"2020-10-24 11:32:39.594037";0.93;3;100
239;"2020-10-24 11:32:39.598012";7.29;1;127
240;"2020-10-24 11:32:39.600679";3.73;3;9
241;"2020-10-24 11:32:39.603406";0.66;3;100
242;"2020-10-24 11:32:39.606653";1.00;4;25
243;"2020-10-24 11:32:39.609322";2.50;1;126
244;"2020-10-24 11:32:39.612353";0.40;2;33
245;"2020-10-24 11:32:39.61757";2.41;3;58
246;"2020-10-24 11:32:39.620794";5.73;3;70
247;"2020-10-24 11:32:39.623801";8.84;3;86
248;"2020-10-24 11:32:39.626775";1.19;2;29
249;"2020-10-24 11:32:39.630876";0.76;1;25
250;"2020-10-24 11:32:39.63353";6.48;4;10
251;"2020-10-24 11:32:39.636242";5.46;1;51
252;"2020-10-24 11:32:39.640029";5.99;3;110
253;"2020-10-24 11:32:39.643181";8.81;2;16
254;"2020-10-24 11:32:39.646485";2.31;3;76
255;"2020-10-24 11:32:39.65419";5.71;3;5
256;"2020-10-24 11:32:39.656588";8.13;2;83
257;"2020-10-24 11:32:39.660458";8.36;1;12
258;"2020-10-24 11:32:39.668584";6.34;2;80
259;"2020-10-24 11:32:39.671668";7.11;3;4
260;"2020-10-24 11:32:39.674293";4.27;2;54
261;"2020-10-24 11:32:39.676929";0.97;4;51
262;"2020-10-24 11:32:39.68006";9.73;1;6
263;"2020-10-24 11:32:39.682919";6.74;2;106
264;"2020-10-24 11:32:39.685525";8.86;4;45
265;"2020-10-24 11:32:39.688002";2.47;2;85
266;"2020-10-24 11:32:39.690018";4.73;4;38
267;"2020-10-24 11:32:39.692082";0.22;4;20
268;"2020-10-24 11:32:39.694265";1.80;3;59
269;"2020-10-24 11:32:39.696492";9.43;2;59
270;"2020-10-24 11:32:39.698759";2.30;3;112
271;"2020-10-24 11:32:39.701058";5.90;2;61
272;"2020-10-24 11:32:39.703369";2.34;3;123
273;"2020-10-24 11:32:39.705649";6.14;3;6
274;"2020-10-24 11:32:39.707816";6.78;2;12
275;"2020-10-24 11:32:39.709896";5.30;2;125
276;"2020-10-24 11:32:39.712005";4.70;3;38
277;"2020-10-24 11:32:39.713952";2.67;3;126
278;"2020-10-24 11:32:39.716524";0.96;1;9
279;"2020-10-24 11:32:39.719172";6.97;3;69
280;"2020-10-24 11:32:39.721131";2.30;2;82
281;"2020-10-24 11:32:39.723394";6.03;4;113
282;"2020-10-24 11:32:39.72584";8.72;4;68
283;"2020-10-24 11:32:39.729742";1.72;2;9
284;"2020-10-24 11:32:39.731772";6.55;3;81
285;"2020-10-24 11:32:39.733802";0.41;2;99
286;"2020-10-24 11:32:39.735795";0.17;1;110
287;"2020-10-24 11:32:39.737892";5.17;2;79
288;"2020-10-24 11:32:39.739926";4.82;1;119
289;"2020-10-24 11:32:39.741962";6.12;1;72
290;"2020-10-24 11:32:39.74736";4.92;4;85
291;"2020-10-24 11:32:39.749651";6.69;2;105
292;"2020-10-24 11:32:39.75198";7.82;1;66
293;"2020-10-24 11:32:39.754492";2.19;3;20
294;"2020-10-24 11:32:39.757044";3.72;2;71
295;"2020-10-24 11:32:39.759971";3.06;4;36
296;"2020-10-24 11:32:39.763482";2.20;4;97
297;"2020-10-24 11:32:39.766051";3.55;3;44
298;"2020-10-24 11:32:39.769641";6.36;3;46
299;"2020-10-24 11:32:39.772418";0.60;2;16
300;"2020-10-24 11:32:39.774934";7.01;1;83
301;"2020-10-24 11:32:39.777539";0.60;2;58
302;"2020-10-24 11:32:39.780966";5.08;3;114
303;"2020-10-24 11:32:39.783466";0.57;1;4
304;"2020-10-24 11:32:39.786754";4.51;4;107
305;"2020-10-24 11:32:39.789065";7.03;2;116
306;"2020-10-24 11:32:39.791525";7.45;2;21
307;"2020-10-24 11:32:39.79396";9.76;1;118
308;"2020-10-24 11:32:39.796581";6.11;1;106
309;"2020-10-24 11:32:39.799847";0.55;3;46
310;"2020-10-24 11:32:39.802462";0.63;4;81
311;"2020-10-24 11:32:39.804849";1.36;2;64
312;"2020-10-24 11:32:39.807713";2.66;4;23
313;"2020-10-24 11:32:39.810525";0.70;3;21
314;"2020-10-24 11:32:39.812834";0.83;3;72
315;"2020-10-24 11:32:39.815567";0.08;1;51
316;"2020-10-24 11:32:39.818132";5.38;3;1
317;"2020-10-24 11:32:39.820687";9.12;3;106
318;"2020-10-24 11:32:39.822868";6.44;3;16
319;"2020-10-24 11:32:39.825081";0.42;3;41
320;"2020-10-24 11:32:39.827616";9.37;4;62
321;"2020-10-24 11:32:39.831354";8.88;3;17
322;"2020-10-24 11:32:39.836088";1.99;3;55
323;"2020-10-24 11:32:39.838233";7.93;3;120
324;"2020-10-24 11:32:39.841937";5.23;4;5
325;"2020-10-24 11:32:39.844268";2.26;3;113
326;"2020-10-24 11:32:39.846382";1.91;4;120
327;"2020-10-24 11:32:39.848835";0.13;1;43
328;"2020-10-24 11:32:39.851148";7.00;3;82
329;"2020-10-24 11:32:39.853685";9.76;3;52
330;"2020-10-24 11:32:39.855794";8.32;1;109
331;"2020-10-24 11:32:39.857742";6.36;3;17
332;"2020-10-24 11:32:39.859759";5.24;3;50
333;"2020-10-24 11:32:39.861973";7.90;3;66
334;"2020-10-24 11:32:39.864416";5.94;2;106
335;"2020-10-24 11:32:39.867094";4.65;2;22
336;"2020-10-24 11:32:39.869399";3.37;2;59
337;"2020-10-24 11:32:39.871904";8.22;3;65
338;"2020-10-24 11:32:39.874254";9.44;2;107
339;"2020-10-24 11:32:39.876746";8.21;3;54
340;"2020-10-24 11:32:39.878798";2.91;2;34
341;"2020-10-24 11:32:39.88102";6.88;1;60
342;"2020-10-24 11:32:39.883361";3.89;3;67
343;"2020-10-24 11:32:39.885621";4.90;1;39
344;"2020-10-24 11:32:39.88816";9.71;4;68
345;"2020-10-24 11:32:39.890738";0.94;4;4
346;"2020-10-24 11:32:39.892899";8.54;2;59
347;"2020-10-24 11:32:39.895235";9.19;3;27
348;"2020-10-24 11:32:39.897639";7.31;2;97
349;"2020-10-24 11:32:39.89952";6.04;2;94
350;"2020-10-24 11:32:39.901369";6.15;1;29
351;"2020-10-24 11:32:39.903235";8.94;2;16
352;"2020-10-24 11:32:39.9054";6.97;3;105
353;"2020-10-24 11:32:39.907735";9.12;2;58
354;"2020-10-24 11:32:39.909556";6.46;3;56
355;"2020-10-24 11:32:39.912489";7.37;3;70
356;"2020-10-24 11:32:39.914767";5.20;4;32
357;"2020-10-24 11:32:39.917011";0.03;2;106
358;"2020-10-24 11:32:39.919315";1.46;4;101
359;"2020-10-24 11:32:39.921553";5.11;3;79
360;"2020-10-24 11:32:39.923935";9.28;3;41
361;"2020-10-24 11:32:39.926377";6.74;2;10
362;"2020-10-24 11:32:39.928598";3.16;4;33
363;"2020-10-24 11:32:39.930387";7.40;3;72
364;"2020-10-24 11:32:39.932199";9.83;2;5
365;"2020-10-24 11:32:39.934397";1.14;2;48
366;"2020-10-24 11:32:39.937028";0.73;2;121
367;"2020-10-24 11:32:39.938982";7.63;3;92
368;"2020-10-24 11:32:39.941049";6.13;3;107
369;"2020-10-24 11:32:39.943485";4.82;3;44
370;"2020-10-24 11:32:39.946276";3.53;2;42
371;"2020-10-24 11:32:39.948236";0.62;2;67
372;"2020-10-24 11:32:39.950803";4.87;3;111
373;"2020-10-24 11:32:39.953773";8.73;3;63
374;"2020-10-24 11:32:39.956814";9.74;2;2
375;"2020-10-24 11:32:39.959267";7.07;2;59
376;"2020-10-24 11:32:39.962141";6.98;3;115
377;"2020-10-24 11:32:39.964666";4.59;1;74
378;"2020-10-24 11:32:39.967255";7.03;3;96
379;"2020-10-24 11:32:39.969261";4.55;4;119
380;"2020-10-24 11:32:39.971676";8.78;2;124
381;"2020-10-24 11:32:39.974454";2.50;2;128
382;"2020-10-24 11:32:39.978852";1.24;2;123
383;"2020-10-24 11:32:39.990975";0.42;4;47
384;"2020-10-24 11:32:39.993936";4.70;3;28
385;"2020-10-24 11:32:39.999833";5.02;1;113
386;"2020-10-24 11:32:40.005465";3.17;2;90
387;"2020-10-24 11:32:40.008314";7.88;2;24
388;"2020-10-24 11:32:40.011001";7.09;3;81
389;"2020-10-24 11:32:40.016112";6.25;3;61
390;"2020-10-24 11:32:40.018941";9.85;2;117
391;"2020-10-24 11:32:40.021455";8.14;2;108
392;"2020-10-24 11:32:40.023857";6.73;4;19
393;"2020-10-24 11:32:40.026242";2.58;2;93
394;"2020-10-24 11:32:40.028919";7.29;1;71
395;"2020-10-24 11:32:40.030938";9.51;3;82
396;"2020-10-24 11:32:40.03316";2.75;4;74
397;"2020-10-24 11:32:40.034974";1.30;1;76
398;"2020-10-24 11:32:40.03738";5.53;4;30
399;"2020-10-24 11:32:40.040297";7.87;2;64
400;"2020-10-24 11:32:40.042732";5.36;3;41
401;"2020-10-24 11:32:40.045275";3.80;3;57
402;"2020-10-24 11:32:40.048119";3.66;2;16
403;"2020-10-24 11:32:40.052365";2.56;3;26
404;"2020-10-24 11:32:40.054817";7.27;2;66
405;"2020-10-24 11:32:40.057409";1.31;2;47
406;"2020-10-24 11:32:40.059894";3.67;3;110
407;"2020-10-24 11:32:40.062305";7.28;3;63
408;"2020-10-24 11:32:40.064903";0.85;3;19
409;"2020-10-24 11:32:40.067357";3.37;3;91
410;"2020-10-24 11:32:40.069732";5.37;3;100
411;"2020-10-24 11:32:40.072034";7.18;2;83
412;"2020-10-24 11:32:40.074943";7.54;1;96
413;"2020-10-24 11:32:40.077526";2.60;1;35
414;"2020-10-24 11:32:40.080191";2.79;3;90
415;"2020-10-24 11:32:40.082472";0.67;4;72
416;"2020-10-24 11:32:40.084701";4.01;4;119
417;"2020-10-24 11:32:40.087044";3.32;3;100
418;"2020-10-24 11:32:40.089486";3.02;1;49
419;"2020-10-24 11:32:40.091508";7.87;2;57
420;"2020-10-24 11:32:40.093515";6.20;3;85
421;"2020-10-24 11:32:40.096168";6.71;2;22
422;"2020-10-24 11:32:40.098641";2.86;3;2
423;"2020-10-24 11:32:40.100927";6.83;1;30
424;"2020-10-24 11:32:40.103499";6.81;3;106
425;"2020-10-24 11:32:40.105756";1.28;4;104
426;"2020-10-24 11:32:40.107863";6.72;3;117
427;"2020-10-24 11:32:40.109882";4.20;3;79
428;"2020-10-24 11:32:40.112122";5.52;1;60
429;"2020-10-24 11:32:40.114164";4.35;4;90
430;"2020-10-24 11:32:40.116241";0.16;4;17
431;"2020-10-24 11:32:40.11833";7.74;4;32
432;"2020-10-24 11:32:40.120757";2.65;2;123
433;"2020-10-24 11:32:40.123133";8.04;4;110
434;"2020-10-24 11:32:40.125122";8.34;1;92
435;"2020-10-24 11:32:40.127344";5.70;2;10
436;"2020-10-24 11:32:40.129272";7.38;4;68
437;"2020-10-24 11:32:40.131374";2.40;1;72
438;"2020-10-24 11:32:40.133655";6.83;2;20
439;"2020-10-24 11:32:40.136061";0.63;3;58
440;"2020-10-24 11:32:40.138208";9.97;4;28
441;"2020-10-24 11:32:40.140565";7.56;3;27
442;"2020-10-24 11:32:40.142753";3.54;4;69
443;"2020-10-24 11:32:40.144634";4.70;2;46
444;"2020-10-24 11:32:40.14666";4.70;3;22
445;"2020-10-24 11:32:40.148753";8.23;3;76
446;"2020-10-24 11:32:40.150996";5.90;4;27
447;"2020-10-24 11:32:40.153825";8.07;1;64
448;"2020-10-24 11:32:40.156209";5.69;2;92
449;"2020-10-24 11:32:40.158661";4.71;4;10
450;"2020-10-24 11:32:40.161102";5.56;1;75
451;"2020-10-24 11:32:40.163751";3.02;3;94
452;"2020-10-24 11:32:40.166444";1.56;1;102
453;"2020-10-24 11:32:40.168997";7.89;3;125
454;"2020-10-24 11:32:40.171343";4.94;3;68
455;"2020-10-24 11:32:40.177934";3.38;1;14
456;"2020-10-24 11:32:40.180283";7.28;3;126
457;"2020-10-24 11:32:40.182493";8.75;2;1
458;"2020-10-24 11:32:40.185021";5.26;3;81
459;"2020-10-24 11:32:40.187921";1.13;1;21
460;"2020-10-24 11:32:40.192778";2.54;1;90
461;"2020-10-24 11:32:40.195221";7.48;1;89
462;"2020-10-24 11:32:40.197409";4.27;3;65
463;"2020-10-24 11:32:40.200187";1.35;3;110
464;"2020-10-24 11:32:40.202659";4.83;4;19
465;"2020-10-24 11:32:40.205481";2.95;2;52
466;"2020-10-24 11:32:40.208191";4.45;3;86
467;"2020-10-24 11:32:40.210663";0.82;3;53
468;"2020-10-24 11:32:40.213391";3.53;3;105
469;"2020-10-24 11:32:40.216055";9.21;4;7
470;"2020-10-24 11:32:40.218817";7.71;3;36
471;"2020-10-24 11:32:40.221093";6.29;3;89
472;"2020-10-24 11:32:40.223399";7.00;2;104
473;"2020-10-24 11:32:40.22727";3.27;4;126
474;"2020-10-24 11:32:40.229963";1.90;3;88
475;"2020-10-24 11:32:40.233068";5.02;4;73
476;"2020-10-24 11:32:40.235524";9.44;1;60
477;"2020-10-24 11:32:40.237794";6.58;4;6
478;"2020-10-24 11:32:40.240184";6.91;3;95
479;"2020-10-24 11:32:40.242769";2.47;3;69
480;"2020-10-24 11:32:40.246186";7.29;2;72
481;"2020-10-24 11:32:40.248617";1.58;2;20
482;"2020-10-24 11:32:40.251186";4.10;2;76
483;"2020-10-24 11:32:40.253786";0.59;1;61
484;"2020-10-24 11:32:40.256726";6.15;3;98
485;"2020-10-24 11:32:40.259103";5.11;1;108
486;"2020-10-24 11:32:40.261578";2.17;1;113
487;"2020-10-24 11:32:40.264013";4.10;2;106
488;"2020-10-24 11:32:40.267066";9.31;4;116
489;"2020-10-24 11:32:40.269429";1.21;1;76
490;"2020-10-24 11:32:40.271786";5.30;3;44
491;"2020-10-24 11:32:40.274089";2.94;3;5
492;"2020-10-24 11:32:40.2771";7.03;2;18
493;"2020-10-24 11:32:40.279918";7.91;1;83
494;"2020-10-24 11:32:40.282543";5.87;3;110
495;"2020-10-24 11:32:40.284777";4.70;2;104
496;"2020-10-24 11:32:40.287034";2.65;3;55
497;"2020-10-24 11:32:40.289092";5.52;2;71
498;"2020-10-24 11:32:40.291246";3.64;1;102
499;"2020-10-24 11:32:40.29354";3.32;1;44
500;"2020-10-24 11:32:40.296235";6.56;4;40
501;"2020-10-24 11:32:40.298561";7.82;3;71
502;"2020-10-24 11:32:40.301581";6.32;3;34
503;"2020-10-24 11:32:40.303739";8.25;1;109
504;"2020-10-24 11:32:40.305897";2.99;4;44
505;"2020-10-24 11:32:40.307904";2.13;2;79
506;"2020-10-24 11:32:40.309901";3.16;2;117
507;"2020-10-24 11:32:40.312089";2.37;2;4
508;"2020-10-24 11:32:40.314118";6.13;4;69
509;"2020-10-24 11:32:40.316177";0.22;3;57
510;"2020-10-24 11:32:40.318325";3.23;3;55
511;"2020-10-24 11:32:40.320393";6.71;1;25
512;"2020-10-24 11:32:40.32244";3.06;3;80
513;"2020-10-24 11:32:40.32527";8.44;3;118
514;"2020-10-24 11:32:40.327426";3.35;2;21
515;"2020-10-24 11:32:40.329786";6.09;1;48
516;"2020-10-24 11:32:40.331767";9.69;3;11
517;"2020-10-24 11:32:40.333868";3.17;3;117
518;"2020-10-24 11:32:40.336044";7.65;3;107
